DIAGNOSTIC,PS32K,CACHESIZE,HAVE_STATISTICS,PS16K,HAVE_REPLICATION,PS8K,HAVE_CRYPTO,HAVE_SEQUENCE,CS16MB,PS1K,HAVE_VERIFY,CS32MB,HAVE_HASH,CS64MB,PAGESIZE,CS512MB,PS4K,PERFORMANCE
0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,3.254886564
0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,3.260884308
0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,3.252942897
0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,3.249194256
0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,37.82002933
0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,37.75365403
0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,37.8179195
0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,37.80122438
0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,6.530643154
0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,6.526328615
0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,6.537806385
0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,6.539771
0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,10.76879526
0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,10.74956118
0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,10.7736279
0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,10.76325432
1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,19.97014049
1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,19.91119882
1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,19.94906605
1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,19.95715879
1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,3.276821179
1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,3.266310154
1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,3.260510744
1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,3.265361077
1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,37.56558508
1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,37.625741
1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,37.58219816
1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,37.64342497
1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,6.525160513
1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,6.512719641
1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,6.528005816
1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,6.515103026
1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,10.71703016
1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,10.71307279
1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,10.72231651
1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,10.71849197
1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,19.93231064
1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,19.9296991
1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,19.978903
1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,19.93440562
1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,3.304528949
1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,3.303281667
1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,3.29953941
1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,3.30239459
1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,37.66858322
1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,37.68868334
1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,37.72361564
1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,37.72199254
1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,6.549062974
1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,6.541553205
1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,6.537987615
1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,6.534771949
1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,10.75116823
1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,10.73574549
1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,10.73662118
1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,10.74223392
0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,19.98443711
0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,19.97796418
0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,20.01705464
0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,20.02040408
0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,3.245412564
0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,3.247090667
0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,3.239012256
0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,3.238516872
0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,37.72876672
0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,37.7488995
0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,37.81055318
0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,37.76856672
0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,6.53738059
0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,6.536409487
0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,6.522149462
0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,6.527847718
0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,10.73783418
0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,10.73576885
0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,10.73721177
0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,10.75596192
0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,20.02572924
0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,20.03186854
0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,20.00845023
0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,20.01177867
0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,3.246203385
0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,3.229357667
0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,3.222559231
0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,3.229113026
0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,37.7691993
0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,37.76895805
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,37.77208905
0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,37.81359595
0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,6.516849667
0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,6.516132051
0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,6.515685184
0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,6.528259744
0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,10.74110482
0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,10.74310623
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,10.73149939
0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,10.7399239
1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,19.91290885
1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,19.92778754
1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,19.95329897
1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,19.90538049
1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,3.268796795
1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,3.267216821
1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,3.268382205
1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,3.255617846
1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,37.64210167
1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,37.69236349
1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,37.70277027
1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,37.65399476
1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,6.51616259
1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,6.51401559
1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,6.51434841
1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,6.507720744
1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,10.72663069
1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,10.70031926
1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,10.70295613
1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,10.70164267
0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,19.97460374
0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,20.00142997
0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,19.96464238
0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,19.96481059
0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,3.256468205
0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,3.238606359
0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,3.237865487
0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,3.251681342
0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,37.73227118
0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,37.80184816
0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,37.76325046
0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,37.76111226
0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,6.527244718
0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,6.522958579
0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,6.524547553
0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,6.534434769
0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,10.72912464
0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,10.72518838
0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,10.73141864
0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,10.75633178
1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,19.99731785
1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,19.97862474
1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,19.9630987
1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,20.01191695
1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,3.279689128
1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,3.286022487
1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,3.278410769
1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,3.276755436
1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,37.70097867
1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,37.68587228
1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,37.69738128
1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,37.69974108
1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,6.526388103
1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,6.533034231
1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,6.540408205
1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,6.531159308
1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,10.74538376
1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,10.72372408
1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,10.73978641
1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,10.72950518
1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,19.92613431
1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,19.96314174
1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,19.97935082
1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,19.98744177
1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,3.282110231
1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,3.267649641
1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,3.267143769
1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,3.271439846
1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,37.61336241
1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,37.64877895
1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,37.6526588
1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,37.60685435
1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,6.521461615
1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,6.509292436
1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,6.519442205
1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,6.520789641
1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,10.74763843
1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,10.71813597
1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,10.71312346
1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,10.71608914
1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,19.92316471
1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,19.91862477
1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,19.91324968
1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,19.89860156
1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,3.27677159
1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,3.283354436
1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,3.292856821
1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,3.28013
1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,37.64426726
1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,37.64040388
1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,37.65270105
1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,37.65601176
1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,6.532711308
1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,6.521982846
1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,6.527364821
1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,6.516249077
1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,10.74201554
1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,10.74009149
1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,10.71357062
1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,10.73446403
0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,19.97700867
0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,19.97362715
0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,19.97124603
0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,19.96870426
0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,3.235382795
0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,3.237451462
0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,3.234432179
0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,3.239822667
0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,37.78012892
0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,37.82479279
0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,37.81010484
0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,37.74782455
0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,6.520371308
0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,6.515237641
0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,6.517086769
0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,6.525319795
0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,10.75553567
0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,10.73052954
0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,10.73467531
0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,10.73521977
0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,19.98478872
0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,20.01728121
0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,19.98010218
0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,19.99213508
0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,3.223393846
0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,3.209987897
0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,3.208535128
0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,3.209485897
0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,37.80144216
0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,37.81232054
0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,37.78085249
0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,37.80195884
0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,6.510114921
0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,6.501539821
0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,6.512090282
0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,6.514113641
0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,10.7587161
0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,10.73222956
0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,10.73193179
0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,10.75194624
1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,19.92860511
1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,19.93159044
1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,19.93603046
1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,19.92970703
1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,3.263061421
1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,3.262819923
1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,3.256570231
1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,3.260548769
1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,37.62573457
1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,37.65416342
1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,37.68245303
1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,37.59386097
1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,6.519648447
1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,6.516755692
1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,6.502472359
1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,6.517171077
1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,10.7028349
1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,10.6980869
1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,10.70720546
1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,10.70338887
0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,20.01243382
0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,20.02475149
0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,19.99324155
0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,19.98451279
0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,3.237010846
0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,3.247279526
0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,3.234863308
0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,3.232412154
0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,37.81853308
0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,37.76618
0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,37.77632029
0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,37.82097037
0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,6.524265436
0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,6.525997179
0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,6.527404231
0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,6.52113759
0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,10.75906169
0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,10.74104331
0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,10.74257477
0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,10.74710292
0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,19.96453114
0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,20.00648359
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,19.96532616
0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,20.00152629
0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,3.209706256
0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,3.207007128
0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,3.205133744
0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,3.201234436
0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,37.74564929
0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,37.74700754
0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,37.82588032
0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,37.74742382
0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,6.50060341
0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,6.487492359
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,6.497481128
0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,6.499420474
0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,10.72285969
0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,10.72218679
0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,10.72498874
0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,10.74399985
0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,20.00333023
0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,20.00143346
0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,20.04715256
0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,20.01780249
0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,3.251999359
0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,3.219297513
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,3.237319487
0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,3.239046538
0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,37.78790482
0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,37.79094682
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,37.79702703
0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,37.83771789
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,6.526412282
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,6.525021231
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,6.521659231
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,6.536292081
0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,10.78138277
0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,10.75294845
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,10.75622641
0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,10.75152351
1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1.307646973
1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1.306609974
1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1.306976744
1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1.304437231
1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0.386138333
1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0.385701692
1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0.385276026
1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0.383013692
1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2.135883282
1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2.147218947
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2.146386474
1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2.138441421
1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0.537231615
